id,from,to,priority,type,shape,name,spreadType
1072169592,5566417909,5566417911,1,highway.service,"[820.08, 2749.06]",,
1072169597,cluster_345526550_5566417867,8247792693,1,highway.service,"[935.39, 2648.47]",,
1072169598,5566417874,5566417877,1,highway.service,"[974.64, 2682.47]",,
1072169599,cluster_345526550_5566417867,5566417869,1,highway.service,"[992.21, 2697.72]",,
1072169600,7165734342,7165734345,1,highway.service,"[1190.49, 2467.86]",,
1072169601,5566417864,5566417866,1,highway.service,"[863.39, 2585.99]",,
1072185417,1625633810,1625633804,3,highway.residential,"[920.49, 2635.52]",Moissistraße,
1072185418#0,8243171040,1859641843,3,highway.residential,"[824.13, 2551.8]",Otto-Franke-Straße,
1072255238#0,8252378185,cluster_1625633742_2471305126_261702842,3,highway.residential,"[835.14, 2561.41]",Anna-Seghers-Straße,
1072269112,cluster_150756867_237252932,cluster_237254117_237254438,10,highway.tertiary,"[851.15, 2575.3]",Dörpfeldstraße,
1072269116#0,1597984764,416397372,3,highway.residential,"[863.39, 2585.99]",Vimystraße,
1072269116#1,416397372,220492116,3,highway.residential,"[2559.64, 2803.74]",Vimystraße,
1072285656,cluster_1506187399_9838637672,9838637674,1,highway.service,"[2556.16, 2794.53]",,
10735918,1656195407,cluster_1976653172_21540774_294139689_552384763,12,highway.primary,"[1389.08, 907.56]",Köpenicker Straße,center
1075528615#2,1625633750,4410387623,3,highway.residential,"[1315.56, 969.77]",Anna-Seghers-Straße,
1075528615#4,4410387622,8252378185,3,highway.residential,"[1322.52, 962.53]",Anna-Seghers-Straße,
1075528616#1,9838383585,9838383583,3,highway.residential,"[1431.38, 869.1]",Anna-Seghers-Straße,
1085132033#5,150735936,1640587099,3,highway.residential,"[1478.48, 825.72]",Rudower Straße,
1085423806,220490085,1597984805,3,highway.residential,"[1489.45, 814.38]",Husstraße,center
1087020326,cluster_5564705592_5564705597,5564705596,1,highway.service,"[1412.23, 887.63]",,
1093045352#0,297091812,257742677,3,highway.residential,"[1494.72, 765.65]",Ottomar-Geschke-Straße,
1093548834#1,cluster_1597984691_2378548254,1597984702,3,highway.residential,"[1491.77, 770.62]",Zinsgutstraße,
1093548834#2,1597984702,1618738457,3,highway.residential,"[1047.24, 2343.63]",Zinsgutstraße,
1093549448#2,1597984712,cluster_10015566967_1597984714_1597984715,3,highway.residential,"[1066.84, 2321.66]",Zinsgutstraße,
1093549489#1,cluster_10015566967_1597984714_1597984715,1597984717,3,highway.residential,"[1105.41, 2233.97]",Zinsgutstraße,
1102335607#2,671564454,38918483,3,highway.residential,"[943.81, 2351.01]",Ernst-Augustin-Straße,
1102336903#0,150751448,261705708,12,highway.primary,"[921.64, 2331.44]",Adlergestell,center
1102336903#1,261705708,3246050936,12,highway.primary,"[943.81, 2351.01]",Adlergestell,center
1102346414#0,2163157217,10087012707,1,highway.service,"[600.26, 982.56]",,
1102346414#1,10087012707,10087012702,1,highway.service,"[590.07, 1005.4]",,
1115998577,10207308305,10207308307,1,highway.service,"[590.83, 1009.67]",,
1115998579,10207318719,10207318721,1,highway.service,"[591.9, 1011.35]",,
1115998580,10207318722,10207318724,1,highway.service,"[602.26, 1018.53]",,
1115998581,10207318725,10207318727,1,highway.service,"[615.22, 1024.72]",,
1115998582,10207318728,10207318730,1,highway.service,"[2128.36, 1791.53]",,
1117716289,10222726377,10222726382,1,highway.service,"[2149.45, 1805.34]",,
1117718165,10222726703,5564694996,1,highway.service,"[2087.45, 1764.29]",,
1118064011#0,297091812,8986123080,11,highway.secondary,"[2381.67, 1815.69]",Oberspreestraße,center
1118064016,10225645937,297091393,11,highway.secondary,"[2392.34, 1799.34]",Oberspreestraße,center
1118337050#1,6751063693,799616696,3,highway.residential,"[2331.3, 1791.63]",Ernst-Grube-Straße,
1118341301,10228289857,10228289850,1,highway.service,"[1207.56, 1126.21]",,
1125710397,10294012684,2177702825,4,highway.unclassified,"[1217.61, 1115.74]",Johann-Hittorf-Straße,
1125710844#1,10294012684,607684229,4,highway.unclassified,"[2642.25, 2762.86]",James-Franck-Straße,
1125710845,1560223834,cluster_1560223721_1560223744,4,highway.unclassified,"[2607.04, 2775.85]",James-Franck-Straße,
1125803942,10294854713,10294854710,1,highway.service,"[2571.92, 2787.21]",,
1126431629,cluster_1591359101_297091889,cluster_1591359081_1591359111,11,highway.secondary,"[2607.04, 2775.85]",Oberspreestraße,center
1130887422#2,cluster_1560223745_671564302,1560223615,4,highway.unclassified,"[2512.43, 2810.8]",Schwarzschildstraße,
113539945,288372886,9155573135,1,highway.service,"[2556.16, 2794.53]",Oberspreestraße,
113575152#0,1597984667,cluster_150744212_2377301196,11,highway.secondary,"[1245.19, 1434.58]",Glienicker Weg,center
113575152#1,cluster_150744212_2377301196,150744625,11,highway.secondary,"[1226.99, 1454.37]",Glienicker Weg,center
113575152#3,5731953039,261702208,11,highway.secondary,"[1204.09, 1479.35]",Glienicker Weg,center
113575152#6,261702208,303156649,11,highway.secondary,"[1188.89, 1495.87]",Glienicker Weg,center
113575152#8,303156649,cluster_105789410_593902037,11,highway.secondary,"[2742.45, 3025.05]",Glienicker Weg,center
11389403#0,101335910,cluster_695674949_695674956,10,highway.tertiary,"[2738.9, 3010.49]",Dörpfeldstraße,
11389403#1,cluster_695674949_695674956,cluster_536402412_695689636_94964457,10,highway.tertiary,"[2740.44, 3019.28]",Dörpfeldstraße,
11389571#0,6360669169,257742687,3,highway.residential,"[2741.62, 2735.15]",Ottomar-Geschke-Straße,
11389571#2,681294528,101340856,3,highway.residential,"[2743.27, 2740.78]",Ottomar-Geschke-Straße,
11391856#1,cluster_536402412_695689636_94964457,101373518,3,highway.residential,"[2747.07, 2759.19]",Waldstraße,
11391856#3,203389395,cluster_203383768_5555354243,3,highway.residential,"[2748.86, 2775.28]",Waldstraße,
11391856#5,cluster_203383768_5555354243,101373519,3,highway.residential,"[2748.42, 2797.53]",Waldstraße,
11391888#1,675707977,675706816,3,highway.residential,"[3142.44, 3072.01]",Sanddornstraße,
11391888#2,675706816,675705959,3,highway.residential,"[3141.96, 3068.35]",Sanddornstraße,
11391917,101375410,364782826,3,highway.residential,"[3161.12, 3177.83]",Rudower Straße,
114024899,1298598000,1292264824,1,highway.service,"[3152.61, 3114.11]",,
114024900,1292264830,1292264836,1,highway.service,"[3142.87, 3076.86]",,
114024901,1292264836,1292264851,1,highway.service,"[3116.27, 2712.66]",,
114024903,1292264930,1292264935,1,highway.service,"[3158.06, 2677.67]",,
114024904,1292264935,1292264947,1,highway.service,"[1114.21, 309.86]",,
114024905,1292264941,1292283250,1,highway.service,"[1132.77, 345.35]",,
114024906,1292264938,1292283271,1,highway.service,"[1168.92, 243.05]",,
114207232,294168972,1293996771,1,highway.service,"[1198.16, 297.5]",,
114285336,1294964098,1294964106,1,highway.service,"[1215.2, 335.99]",,
114692703,6454033913,1298547030,1,highway.service,"[1453.83, 590.75]",,
114693738#0,5839442288,1298553913,1,highway.service,"[1420.73, 494.01]",,
114693738#1,1298553913,5839442292,1,highway.service,"[1494.19, 543.14]",,
114949101#1,1292264836,1560592097,1,highway.service,"[1575.48, 513.41]",,
114952399#1,1293996771,1293996765,1,highway.service,"[1561.81, 502.05]",,
115227682#1,1371616230,294168972,1,highway.service,"[1696.41, 773.53]",,
115466410,6913125201,1304505782,1,highway.service,"[1368.04, 1113.34]",,
116391654,cluster_1299913222_1560223542,1312160363,1,highway.service,"[1618.62, 860.9]",,
117951616#0,1652675141,6366040030,10,highway.tertiary,"[1667.72, 807.43]",Igo-Etrich-Straße,
117951616#3,6366040034,cluster_1652675133_252684013,10,highway.tertiary,"[1684.5, 787.78]",Igo-Etrich-Straße,
118262353,cluster_1652675109_294838085,1652675106,11,highway.secondary,"[1593.44, 886.56]",Groß-Berliner Damm,center
121950231,1363846058,cluster_1363845644_254313562,1,highway.service,"[1618.62, 860.9]",Hartriegelstraße,
122666828,1370020156,1370020147,1,highway.service,"[1584.75, 895.48]",,
125399001#1,295850645,1560592622,1,highway.service,"[1503.14, 977.41]",Am Studio,
125399001#2,1560592622,295850513,1,highway.service,"[1479.61, 1001.19]",Am Studio,
125399001#3,295850513,295850640,1,highway.service,"[1496.77, 983.58]",Am Studio,
128556790,1420436614,1420436609,1,highway.service,"[1452.62, 1028.43]",,center
132208478,1454810562,1454810571,1,highway.service,"[1459.29, 1021.69]",Hartriegelstraße,
133858189,cluster_1472997323_837749842,837749843,1,highway.service,"[1383.99, 1097.07]",,
133858466,1472997321,cluster_1472997323_837749842,1,highway.service,"[1407.23, 1073.44]",,
133858467#2,1472997328,1472997325,1,highway.service,"[1881.2, 1635.7]",,
134100873,1474864406,1474864422,1,highway.service,"[1903.89, 1648.96]",,
135777010#0,456893959,664166104,10,highway.tertiary,"[1932.1, 1672.84]",Hermann-Dorner-Allee,
135777010#1,664166104,1560225335,10,highway.tertiary,"[2222.66, 2954.97]",Hermann-Dorner-Allee,
135777010#2,1560225335,664166107,10,highway.tertiary,"[2502.41, 2969.84]",Hermann-Dorner-Allee,
135777010#3,664166107,10222726382,10,highway.tertiary,"[2488.84, 3073.14]",Hermann-Dorner-Allee,
135777010#4,10222726382,311417477,10,highway.tertiary,"[2488.84, 3073.14]",Hermann-Dorner-Allee,
137309186,1526800754,1597984760,1,highway.service,"[1310.04, 1172.16]",Neltestraße,
137309189,9838637670,cluster_1506187399_9838637672,1,highway.service,"[1312.26, 1169.78]",,
137483015#1,1294964098,3621697960,3,highway.residential,"[1318.03, 1164.01]",Wilhelm-Ostwald-Straße,
137483015#2,3621697960,1560223464,3,highway.residential,"[1342.91, 396.38]",Wilhelm-Ostwald-Straße,
137534616,150749047,1625633844,3,highway.residential,"[1291.54, 402.68]",Radickestraße,
140964905#0,150764500,220495829,3,highway.residential,"[1257.48, 405.08]",Altheider Straße,
140964905#1,220495829,220488760,3,highway.residential,"[1231.32, 407.0]",Altheider Straße,
140964905#2,220488760,150764366,3,highway.residential,"[1178.85, 407.87]",Altheider Straße,
140964906,664003859,220488758,3,highway.residential,"[1393.96, 390.77]",Anna-Seghers-Straße,
140964907#0,cluster_150756867_237252932,261655414,3,highway.residential,"[1342.91, 396.38]",Arndtstraße,
140964907#2,261655336,150746772,3,highway.residential,"[1537.04, 1262.34]",Arndtstraße,
140964907#3,150746772,150746773,3,highway.residential,"[1533.71, 1265.92]",Arndtstraße,
140964908#0,150741302,150741857,3,highway.residential,"[1513.99, 1287.14]",Bohrauer Pfad,
140964908#1,150741857,1562864504,3,highway.residential,"[1070.3, 1275.96]",Bohrauer Pfad,
140964909#0,150741857,8993538625,3,highway.residential,"[1076.55, 1269.22]",Bärdorfer Zeile,
140964909#1,8993538625,150741197,3,highway.residential,"[987.25, 1367.59]",Bärdorfer Zeile,
140964910#0,150745596,150745597,3,highway.residential,"[1891.36, 364.36]",Handjerystraße,
140964910#1,150745597,7677172642,3,highway.residential,"[1893.48, 359.16]",Handjerystraße,
140964910#3,3154697054,237253392,3,highway.residential,"[1902.17, 337.51]",Handjerystraße,
140964915#0,cluster_237254117_237254438,5844096740,3,highway.residential,"[1903.83, 327.45]",Nipkowstraße,center
140964915#2,7566616644,150749047,3,highway.residential,"[2175.79, 894.82]",Nipkowstraße,center
140964924,1625633841,cluster_237254713_3234767440,3,highway.residential,"[2186.45, 876.63]",Thomas-Müntzer-Straße,
140964927#0,150743190,248077378,3,highway.residential,"[2155.44, 895.09]",Wassermannstraße,
140964927#1,248077378,220513823,3,highway.residential,"[2162.46, 887.13]",Wassermannstraße,
140964927#2,220513823,150740438,3,highway.residential,"[2169.29, 902.49]",Wassermannstraße,
140964927#3,150740438,220508530,3,highway.residential,"[2175.68, 872.19]",Wassermannstraße,
141145475#1,1545109036,9841557670,1,highway.service,"[2040.87, 1023.28]",Zur Holzoper,
141145475#2,9841557670,1545109036,1,highway.service,"[2116.13, 1047.19]",Zur Holzoper,
142575655#0,1560225398,cluster_2648427260_38919786,4,highway.unclassified,"[2116.53, 1039.69]",Abram-Joffe-Straße,
142575655#2,cluster_2648427260_38919786,2648427259,4,highway.unclassified,"[2058.83, 1006.68]",Abram-Joffe-Straße,
142575655#3,2648427259,833046588,4,highway.unclassified,"[2054.31, 1006.0]",Abram-Joffe-Straße,
142575655#5,833045584,664166211,4,highway.unclassified,"[2050.01, 1007.7]",Abram-Joffe-Straße,
142575655#6,664166211,4004564033,4,highway.unclassified,"[2045.05, 1015.19]",Abram-Joffe-Straße,
142575655#7,4004564033,cluster_664166124_664166125_664166127,4,highway.unclassified,"[632.42, 3032.3]",Abram-Joffe-Straße,
142575656#0,1560224500,cluster_1560224280_499495781,4,highway.unclassified,"[565.23, 3042.37]",Albert-Einstein-Straße,
142575656#10,7871606710,350553969,4,highway.unclassified,"[568.33, 3057.07]",Albert-Einstein-Straße,
142575656#2,cluster_1560224280_499495781,1560224207,4,highway.unclassified,"[583.78, 3062.18]",Albert-Einstein-Straße,
142575656#3,1560224207,283719736,4,highway.unclassified,"[636.69, 3054.17]",Albert-Einstein-Straße,
142575656#8,1560223947,1560223884,4,highway.unclassified,"[760.9, 2964.93]",Albert-Einstein-Straße,
142575657#0,1560224356,cluster_7839390557_7839390573,4,highway.unclassified,"[760.9, 2964.93]",Barbara-McClintock-Straße,
142575657#2,cluster_7839390557_7839390573,1560224493,4,highway.unclassified,"[754.19, 2948.32]",Barbara-McClintock-Straße,
142575657#4,2247697355,1560224927,4,highway.unclassified,"[771.79, 2941.58]",Barbara-McClintock-Straße,
142575657#5,1560224927,6769431504,4,highway.unclassified,"[315.73, 2987.41]",Barbara-McClintock-Straße,
142575657#6,6769431504,1560225335,4,highway.unclassified,"[324.05, 2994.26]",Barbara-McClintock-Straße,
142575658#0,1560223591,1560223615,4,highway.unclassified,"[326.33, 2996.14]",Bendemannstraße,
142575658#1,1560223615,cluster_1560223635_1560223686_294169342,4,highway.unclassified,"[352.46, 3001.51]",Bendemannstraße,
142575659#3,1560224010,38919880,4,highway.unclassified,"[1723.96, 800.38]",Carl-Scheele-Straße,
142575661#0,1560224390,38918306,3,highway.residential,"[1972.68, 741.75]",Ernst-Augustin-Straße,
142575662#0,1560225233,2881483067,4,highway.unclassified,"[1945.52, 721.31]",Ernst-Lau-Straße,
142575662#1,2881483067,1560224927,4,highway.unclassified,"[334.1, 2966.04]",Ernst-Lau-Straße,
142575662#2,1560224927,6769431506,4,highway.unclassified,"[342.29, 2973.37]",Ernst-Lau-Straße,
142575662#3,6769431506,1560224480,4,highway.unclassified,"[360.09, 2989.31]",Ernst-Lau-Straße,
142575667#0,1560223241,cluster_1560223271_94487954,12,highway.primary,"[2489.98, 2986.65]",Ernst-Ruska-Ufer,center
142575672#0,cluster_1652675097_1652675099,10244464034,4,highway.unclassified,"[2517.77, 2963.92]",Franz-Ehrlich-Straße,
142575673#0,1560223905,607601623,4,highway.unclassified,"[2464.64, 864.89]",Friedrich-Wöhler-Straße,
142575673#1,607601623,1560223943,4,highway.unclassified,"[2428.11, 892.73]",Friedrich-Wöhler-Straße,
142575674#0,1560224022,1560224186,4,highway.unclassified,"[2421.83, 897.4]",Gottfried-Leibniz-Straße,
142575674#1,1560224186,cluster_38920778_671564358,4,highway.unclassified,"[2464.64, 864.89]",Gottfried-Leibniz-Straße,
142575677#1,6433996448,1652675108,3,highway.residential,"[2636.75, 812.71]",Hans-Schmidt-Straße,
142575677#2,1652675108,345618782,3,highway.residential,"[2612.54, 863.27]",Hans-Schmidt-Straße,
142575677#3,345618782,6470789509,3,highway.residential,"[1442.12, 949.33]",Hans-Schmidt-Straße,
142575678,1677246221,1560223447,3,highway.residential,"[1468.28, 955.76]",Havestadtplatz,center
142575679#0,2010972812,cluster_1560224080_607684208,4,highway.unclassified,"[1490.89, 977.88]",James-Franck-Straße,
142575679#2,cluster_1560224080_607684208,1560223905,4,highway.unclassified,"[1526.21, 831.74]",James-Franck-Straße,
142575679#3,1560223905,1560223834,4,highway.unclassified,"[1519.68, 838.27]",James-Franck-Straße,
142575684#0,cluster_9598462063_9598462066_9598462067,1560225233,4,highway.unclassified,"[1793.91, 1262.72]",Karl-Ziegler-Straße,
142575684#2,1560225233,10207318721,4,highway.unclassified,"[1788.79, 1258.89]",Karl-Ziegler-Straße,
142575684#7,10207308307,664166107,4,highway.unclassified,"[1324.27, 1495.88]",Karl-Ziegler-Straße,
142575685#1,cluster_9598462063_9598462066_9598462067,1560224932,4,highway.unclassified,"[1390.89, 1422.41]",Karl-Ziegler-Straße,center
142575685#3,1560224932,cluster_664166124_664166125_664166127,4,highway.unclassified,"[1300.09, 1521.99]",Karl-Ziegler-Straße,center
142575686#0,cluster_664166124_664166125_664166127,4004564028,4,highway.unclassified,"[1318.47, 1502.09]",Karl-Ziegler-Straße,center
142575686#1,4004564028,cluster_9598462063_9598462066_9598462067,4,highway.unclassified,"[1119.89, 1726.43]",Karl-Ziegler-Straße,center
142575687#0,cluster_1560225008_671564380,9662016351,4,highway.unclassified,"[1258.99, 1567.65]",Katharina-Boll-Dornberger-Straße,
142575687#1,9662016351,cluster_2648427260_38919786,4,highway.unclassified,"[1229.45, 1600.22]",Katharina-Boll-Dornberger-Straße,
142575688#3,2531797968,1560223979,4,highway.unclassified,"[1235.2, 1594.03]",Kekuléstraße,
142575688#4,1560223979,1292264947,4,highway.unclassified,"[1222.05, 1608.57]",Kekuléstraße,
142575688#5,1292264947,1292264824,4,highway.unclassified,"[877.66, 1518.18]",Kekuléstraße,
142575688#6,1292264824,1560223734,4,highway.unclassified,"[1107.37, 1726.86]",Kekuléstraße,
142575689,1560224485,38919594,4,highway.unclassified,"[1089.63, 1710.83]",Kroneckerstraße,
142575690#0,1560223943,38919880,4,highway.unclassified,"[677.69, 2581.38]",Ludwig-Boltzmann-Straße,
142575690#2,283018845,607638014,4,highway.unclassified,"[681.06, 2584.31]",Ludwig-Boltzmann-Straße,
142575690#4,1568241558,1370020156,4,highway.unclassified,"[713.0, 2560.96]",Ludwig-Boltzmann-Straße,
142575690#5,1370020156,1560224141,4,highway.unclassified,"[705.45, 2549.34]",Ludwig-Boltzmann-Straße,
142575691#0,1560224076,1560223979,4,highway.unclassified,"[676.57, 2660.95]",Magnusstraße,
142575691#1,1560223979,1292264930,4,highway.unclassified,"[663.03, 2624.41]",Magnusstraße,
142575691#2,1292264930,350553969,4,highway.unclassified,"[650.2, 2612.38]",Magnusstraße,
142575692#0,1560224004,cluster_1560224191_1560224195,4,highway.unclassified,"[712.51, 2680.14]",Max-Born-Straße,center
142575692#2,cluster_1560224191_1560224195,1560224281,4,highway.unclassified,"[824.13, 2551.8]",Max-Born-Straße,center
142575692#3,1560224281,cluster_664166124_664166125_664166127,4,highway.unclassified,"[926.83, 2435.83]",Max-Born-Straße,center
142575693#0,cluster_664166124_664166125_664166127,7839390563,4,highway.unclassified,"[851.78, 2369.92]",Max-Born-Straße,center
142575693#3,837749839,cluster_1560224191_1560224195,4,highway.unclassified,"[857.59, 2374.85]",Max-Born-Straße,center
142575693#4,cluster_1560224191_1560224195,1560224141,4,highway.unclassified,"[872.18, 2387.21]",Max-Born-Straße,center
142575693#5,1560224141,38919703,4,highway.unclassified,"[2796.96, 1401.68]",Max-Born-Straße,center
142575694#0,1560223984,7496187605,4,highway.unclassified,"[2770.4, 1400.98]",Max-Planck-Straße,
142575694#1,7496187605,5579116845,4,highway.unclassified,"[2390.04, 323.58]",Max-Planck-Straße,
142575694#2,5579116845,1560223728,4,highway.unclassified,"[2509.05, 354.69]",Max-Planck-Straße,
142575695,10244464034,6275106349,4,highway.unclassified,"[2018.78, 228.63]",Moriz-Seeler-Straße,
142575699#0,1560223484,2007005081,3,highway.residential,"[2097.95, 234.34]",North-Willys-Straße,
142575699#2,1560223591,2007005091,3,highway.residential,"[2177.94, 245.05]",North-Willys-Straße,
142575699#3,2007005091,cluster_1560223721_1560223744,3,highway.residential,"[2189.65, 250.68]",North-Willys-Straße,
142575700#0,cluster_1652675118_9662624333,6366040044,3,highway.residential,"[2186.19, 275.28]",Pfarrer-Goosmann-Straße,
142575700#1,6366040044,6366040047,3,highway.residential,"[2187.43, 283.59]",Pfarrer-Goosmann-Straße,
142575700#2,6366040047,6355294415,3,highway.residential,"[2247.38, 298.03]",Pfarrer-Goosmann-Straße,
142575700#4,6780568082,837697549,3,highway.residential,"[2258.76, 300.07]",Pfarrer-Goosmann-Straße,
142575700#5,837697549,1560225398,3,highway.residential,"[2575.62, 1897.64]",Pfarrer-Goosmann-Straße,
142575701#0,cluster_1560225011_38918531,5383645778,2,highway.living_street,"[2581.33, 1905.48]",Rumplerzeile,
142575701#1,5383645778,671564384,2,highway.living_street,"[1685.7, 2209.74]",Rumplerzeile,
142575704#0,1560224383,1560224207,4,highway.unclassified,"[1604.29, 2193.04]",Volmerstraße,
142575704#1,1560224207,1560223984,4,highway.unclassified,"[1579.2, 2196.29]",Volmerstraße,
142575704#10,1560223464,1560223353,4,highway.unclassified,"[1562.15, 2178.52]",Volmerstraße,
142575704#12,1560223298,cluster_1560223254_7865664393,4,highway.unclassified,"[1877.29, 1195.07]",Volmerstraße,
142575704#2,1560223984,cluster_5564705592_5564705597,4,highway.unclassified,"[1874.91, 1188.9]",Volmerstraße,
142575704#4,cluster_5564705592_5564705597,1560223826,4,highway.unclassified,"[1870.04, 1176.28]",Volmerstraße,
142575704#5,1560223826,cluster_1560223704_5548037056,4,highway.unclassified,"[1890.94, 1204.03]",Volmerstraße,
142575704#7,cluster_1560223704_5548037056,1560223636,4,highway.unclassified,"[1892.07, 1233.26]",Volmerstraße,
142575704#8,1560223636,1560223541,4,highway.unclassified,"[1252.09, 1974.1]",Volmerstraße,
142575706,1560224482,5543924092,1,highway.service,"[1266.09, 1959.01]",Walther-Nernst-Straße,
142575708#1,5543924092,cluster_1560592914_294165589_5072357893,1,highway.service,"[1257.44, 1968.35]",Walther-Nernst-Straße,
142575708#4,cluster_1560592914_294165589_5072357893,cluster_1560224280_499495781,1,highway.service,"[1493.69, 1808.58]",Walther-Nernst-Straße,
142575709#1,7677100356,1560223649,3,highway.residential,"[1510.88, 1779.38]",Wilhelm-Ostwald-Straße,
142575710#0,1560224635,cluster_1560225008_671564380,3,highway.residential,"[1507.87, 1773.51]",Zum Großen Windkanal,
142575710#2,cluster_1560225008_671564380,5383645779,3,highway.residential,"[1799.12, 2081.56]",Zum Großen Windkanal,
142575710#3,5383645779,38918537,3,highway.residential,"[1766.34, 2056.76]",Zum Großen Windkanal,
142575712,1560223807,5548037062,1,highway.service,"[1740.98, 2039.31]",,
142575720#0,cluster_1560224080_607684208,1599958758,1,highway.service,"[1734.68, 2039.43]",,
142575720#1,1599958758,1560223809,1,highway.service,"[1726.14, 2046.94]",,
142575725#0,1560223834,1599958746,1,highway.service,"[1683.93, 2156.16]",,
142575725#3,6658034503,1560223809,1,highway.service,"[1361.63, 1883.81]",,
142575725#4,1560223809,1560223789,1,highway.service,"[1378.62, 1899.94]",,
142575728,1560223966,1560223910,1,highway.service,"[1402.02, 1937.95]",,
142575731#0,1560224493,1560224793,1,highway.service,"[1420.32, 1987.58]",,
142575731#1,1560224793,1560224932,1,highway.service,"[1352.83, 2128.03]",,
142575734#1,9655624251,1560223910,1,highway.service,"[2664.68, 1527.52]",,
142575737#0,1560223910,1560223868,1,highway.service,"[2618.26, 1587.27]",,
142575737#1,1560223868,1560223807,1,highway.service,"[2588.38, 1625.77]",,
142575737#2,1560223807,cluster_1560223704_5548037056,1,highway.service,"[2526.5, 1705.68]",,
142575738#0,319789834,294170848,1,highway.service,"[2797.34, 1355.77]",,center
142575738#1,294170848,319789834,1,highway.service,"[2791.32, 1363.88]",,center
142598710#0,cluster_1560592914_294165589_5072357893,1560592900,1,highway.service,"[2522.46, 1710.9]",,
142598712,1560592549,1560592622,1,highway.service,"[3112.15, 2333.94]",Am Studio,
142598713,1560592094,1560592081,1,highway.service,"[3118.94, 2340.7]",,
142810555#3,1562864504,101373692,3,highway.residential,"[3152.29, 2174.04]",Freystadter Weg,
142810558#10,1454810565,1454810562,3,highway.residential,"[1667.26, 609.65]",Hartriegelstraße,
142810558#2,1363846009,cluster_1363845644_254313562,3,highway.residential,"[1690.07, 567.35]",Hartriegelstraße,
142810558#4,cluster_1363845644_254313562,1363846988,3,highway.residential,"[1711.14, 551.63]",Hartriegelstraße,
142810574,150735926,1562864501,3,highway.residential,"[1535.38, 934.15]",Westendstraße,
142810578#0,150740434,150741197,3,highway.residential,"[2482.49, 2822.07]",Wünschelburger Gang,
142810578#1,150741197,1562864461,3,highway.residential,"[2252.13, 2907.12]",Wünschelburger Gang,
143308493#0,cluster_1560225008_671564380,5383645781,3,highway.residential,"[2252.13, 2907.12]",Erich-Thilo-Straße,
143308493#2,671564384,671564363,3,highway.residential,"[2199.7, 2927.01]",Erich-Thilo-Straße,
143308497#0,38918306,1568241740,1,highway.service,"[2179.73, 2934.45]",,
143308497#1,1568241740,4131359518,1,highway.service,"[3071.92, 258.89]",,
143308505#0,1560223947,1568241433,4,highway.unclassified,"[3074.3, 273.42]",Gustav-Kirchhoff-Straße,
143308505#3,1568241390,1560223728,4,highway.unclassified,"[3083.94, 273.27]",Gustav-Kirchhoff-Straße,
143308521#2,1568241686,664166095,4,highway.unclassified,"[3087.65, 273.15]",Johann-Hittorf-Straße,
143308521#3,664166095,1560224328,4,highway.unclassified,"[3081.51, 300.57]",Johann-Hittorf-Straße,
143308521#4,1560224328,1560224356,4,highway.unclassified,"[3077.77, 302.66]",Johann-Hittorf-Straße,
143308521#5,1560224356,1560224368,4,highway.unclassified,"[3079.91, 322.34]",Johann-Hittorf-Straße,
143308521#9,1682009714,cluster_664166124_664166125_664166127,4,highway.unclassified,"[3065.38, 323.72]",Johann-Hittorf-Straße,
143308523#0,94487940,7249308009,3,highway.residential,"[3063.79, 266.18]",Korkedamm,
143308523#2,260479916,3180391815,3,highway.residential,"[3066.89, 266.09]",Korkedamm,
143308523#3,3180391815,867134246,3,highway.residential,"[3070.76, 213.59]",Korkedamm,
143308527#0,cluster_1560225011_38918531,4467680973,4,highway.unclassified,"[3075.38, 213.56]",Merlitzstraße,
143308527#4,1371616222,cluster_6432892786_6595186696,4,highway.unclassified,"[3083.79, 210.8]",Merlitzstraße,
143308532#0,cluster_1560223815_1560223847_301292612_56231397,cluster_1560223745_671564302,10,highway.tertiary,"[3085.37, 227.24]",Rudower Chaussee,center
143308532#2,cluster_1560223745_671564302,cluster_1560223721_1560223744,10,highway.tertiary,"[3070.5, 228.07]",Rudower Chaussee,center
143308532#3,cluster_1560223721_1560223744,671564296,10,highway.tertiary,"[3091.94, 276.15]",Rudower Chaussee,center
143308542#0,cluster_1560223815_1560223847_301292612_56231397,cluster_56231598_56242441,11,highway.secondary,"[3095.76, 433.19]",Rudower Chaussee,center
143308542#10,1560224383,cluster_38918157_57343487,11,highway.secondary,"[1494.71, 624.33]",Rudower Chaussee,center
143308542#2,cluster_56231598_56242441,1560224076,11,highway.secondary,"[1385.92, 534.17]",Rudower Chaussee,center
143308542#5,1560224076,cluster_38920778_671564358,11,highway.secondary,"[852.35, 685.55]",Rudower Chaussee,center
143308542#8,cluster_38920778_671564358,1560224383,11,highway.secondary,"[883.13, 647.84]",Rudower Chaussee,center
143308546#0,671564357,1560224004,11,highway.secondary,"[264.8, 1069.55]",Rudower Chaussee,center
143308546#3,1560224004,38919703,11,highway.secondary,"[315.66, 1012.5]",Rudower Chaussee,center
143308546#4,38919703,cluster_56231598_56242441,11,highway.secondary,"[127.29, 1220.05]",Rudower Chaussee,center
143308552#0,cluster_38918157_57343487,cluster_30618470_36268429,11,highway.secondary,"[252.8, 1082.69]",Rudower Chaussee,center
143308560#1,cluster_56231598_56242441,945141647,1,highway.service,"[907.14, 1460.43]",Rutherfordstraße,
