id,from,to,priority,type,shape,name,spreadType
328288211#0,3351121212,3351121209,1,highway.service,"1496.77,983.58 1490.89,977.88 1468.28,955.76 1447.32,953.45 1442.12,949.33",,
328868437,3356914050,3356914052,1,highway.service,"1511.64,846.25 1519.33,838.64 1519.68,838.27 1526.21,831.74",,
331121198,484225815,150751448,1,highway.service,"1783.22,1254.62 1788.79,1258.89 1793.91,1262.72",,
334308447#1,1652675108,cluster_7885145151_7885145178,10,highway.tertiary,"1324.27,1495.88 1318.47,1502.09 1300.09,1521.99",Wagner-Régeny-Straße,
334308447#10,6366040058,1652675134,10,highway.tertiary,"1138.73,1704.28 1119.89,1726.43 1114.12,1733.00",Wagner-Régeny-Straße,
334308447#3,cluster_7885145151_7885145178,cluster_7885145184_7885262688,10,highway.tertiary,"1293.80,1529.03 1258.99,1567.65",Wagner-Régeny-Straße,
334308447#5,cluster_7885145184_7885262688,cluster_1652675118_9662624333,10,highway.tertiary,"1255.47,1571.63 1235.20,1594.03 1229.45,1600.22",Wagner-Régeny-Straße,
334308447#7,cluster_1652675118_9662624333,6366040054,10,highway.tertiary,"1222.05,1608.57 1170.42,1667.99",Wagner-Régeny-Straße,
334308450#0,cluster_1652675109_294838085,6366040063,4,highway.unclassified,"871.68,1512.76 877.66,1518.18 980.98,1611.90",Georg-Schendel-Straße,
334308450#3,1652675126,1652675134,4,highway.unclassified,"1089.63,1710.83 1106.74,1726.25 1107.37,1726.86 1114.12,1733.00",Georg-Schendel-Straße,
33690599,671564454,1652675073,1,highway.service,"1640.96,1203.83 1645.51,1198.96 1682.19,1162.46 1688.85,1154.69 1702.22,1138.87 1843.62,987.25",Ernst-Augustin-Straße,
33711042,385428421,7700916272,1,highway.service,"926.83,2435.83 922.07,2432.14 892.71,2405.70",,
33711254,385431076,385435021,1,highway.service,"701.51,2543.25 705.45,2549.34 707.95,2553.17 713.00,2560.96 687.57,2589.99 681.06,2584.31 677.69,2581.38 672.95,2577.25",,
340732801,297097859,3479855638,1,highway.service,"2957.07,2769.78 2950.42,2766.28 2943.63,2762.65 2939.16,2758.01 2937.81,2754.03 2937.68,2747.49 2939.11,2737.27 2941.42,2725.22 2942.60,2720.47 2945.59,2714.96 2947.90,2711.82 2950.61,2710.67 2954.08,2710.43 2976.30,2722.92 2982.01,2725.31",,center
342278109#0,3493003994,7673330320,1,highway.service,"645.71,2608.17 650.20,2612.38 653.68,2615.64 663.03,2624.41 650.35,2638.69 676.57,2660.95",,
342278120#2,3140154539,cluster_385430970_385430972,1,highway.service,"872.18,2387.21 860.67,2377.45 857.59,2374.85 851.78,2369.92",,
343507218,3503424254,3503424257,1,highway.service,"2765.94,1397.53 2770.40,1400.98 2786.69,1413.54 2796.96,1401.68 2811.66,1412.27",,
347935096#0,1407248624,260700913,1,highway.service,"2509.05,354.69 2503.94,346.39 2390.04,323.58",,
347935096#2,5550603969,2301725344,1,highway.service,"2269.90,302.06 2258.76,300.07 2247.38,298.03 2194.37,288.08 2187.43,283.59 2186.19,275.28 2190.56,254.12 2189.65,250.68 2186.51,247.81 2177.94,245.05 2171.47,244.19 2097.95,234.34 2018.78,228.63 1990.78,228.06 1982.54,230.54",,
350626781,3563746362,3563746357,1,highway.service,"2583.12,1908.55 2581.33,1905.48 2575.62,1897.64",,
35215636,220503660,cluster_10015566967_1597984714_1597984715,3,highway.residential,"2587.27,1750.38 2612.01,1764.56",Radickestraße,center
35394177,1597984856,415162902,1,highway.service,"1501.06,2193.94 1562.15,2178.52 1566.86,2197.67 1579.20,2196.29 1596.36,2193.95 1604.29,2193.04 1612.64,2192.00 1630.41,2191.03 1633.27,2210.47 1685.70,2209.74 1711.71,2209.38",Vogelbeerstraße,
354084466#0,3598601188,3598601191,1,highway.service,"1870.04,1176.28 1873.01,1183.97 1874.91,1188.90 1877.29,1195.07",,
354084467#0,3598601403,3598601394,1,highway.service,"1892.07,1233.26 1905.04,1213.30 1890.94,1204.03",,
354089981,3598653348,cluster_1597984720_1597984743,12,highway.primary,"1193.35,1956.42 1223.01,1921.85",Adlergestell,center
354089982#0,1506187382,cluster_1506187399_9838637672,1,highway.service,"1231.62,1996.52 1252.09,1974.10",,
354089982#2,cluster_1506187399_9838637672,1597984747,1,highway.service,"1257.44,1968.35 1266.09,1959.01",,
354090677,cluster_385430970_385430972,3598653348,12,highway.primary,"841.82,2361.72 964.21,2223.52 972.47,2214.15 1193.35,1956.42",Adlergestell,center
354090678,3598669837,cluster_385430970_385430972,12,highway.primary,"801.99,2407.89 841.82,2361.72",Adlergestell,center
35540815,158707335,3909916115,1,highway.service,"1505.48,1774.07 1507.87,1773.51 1511.15,1775.40 1510.88,1779.38 1501.12,1791.91 1493.69,1808.58",,
35540936,1597984846,416393855,3,highway.residential,"1683.93,2156.16 1712.52,2071.87 1726.14,2046.94 1730.75,2041.05 1734.68,2039.43 1740.98,2039.31 1747.77,2042.55 1766.34,2056.76 1795.39,2078.74 1799.12,2081.56",Hollstraße,
35541079,416397372,416397376,3,highway.residential,"1420.32,1987.58 1402.02,1937.95 1392.38,1922.54 1378.62,1899.94 1374.20,1895.75 1361.63,1883.81",Vimystraße,
35541102,779495970,1597984768,1,highway.service,"1347.63,2133.43 1352.83,2128.03 1401.63,2077.41",Neltestraße,
35554225#0,150744207,150744209,3,highway.residential,"2522.46,1710.90 2526.50,1705.68 2571.06,1648.14 2588.38,1625.77 2598.67,1612.48 2618.26,1587.27 2664.68,1527.52",Wassermannstraße,
35554225#4,3503424254,cluster_150744212_2377301196,3,highway.residential,"2765.94,1397.53 2791.32,1363.88 2794.89,1359.03 2797.34,1355.77",Wassermannstraße,
35554226,220508530,150744207,3,highway.residential,"2393.78,1877.33 2395.13,1875.68 2425.01,1836.79 2465.33,1784.69 2522.46,1710.90",Wassermannstraße,
35554229,150744207,220503660,3,highway.residential,"2522.46,1710.90 2570.95,1739.65 2586.55,1751.81",Radickestraße,
35554268#2,538382264,294159769,3,highway.residential,"3152.29,2174.04 3166.60,2132.32 3169.72,2123.22",Rudower Straße,
35554268#3,294159769,297166435,3,highway.residential,"3169.72,2123.22 3174.07,2110.68 3186.99,2069.28 3204.48,2013.18 3206.75,2005.92 3203.35,1998.57 3191.10,1989.81 3182.38,1983.58 3158.47,1966.48",Rudower Straße,
356766925,3621697960,3621697964,1,highway.service,"1725.18,538.79 1719.93,543.60 1711.14,551.63 1690.07,567.35 1667.26,609.65 1657.75,625.01",,
357043350,3624336893,3624336793,1,highway.service,"1540.63,939.55 1535.38,934.15 1507.83,906.37",,
363443436,3676110822,685151386,11,highway.secondary,"2252.13,2907.12 2313.47,2884.47 2482.49,2822.07",Oberspreestraße,
363443437,311730288,3676110822,11,highway.secondary,"2179.73,2934.45 2199.70,2927.01 2207.29,2924.13 2219.01,2919.68 2252.13,2907.12",Oberspreestraße,
36813617#0,2904785161,427917839,1,highway.service,"3047.68,300.35 3055.52,297.90 3065.38,323.72 3079.91,322.34 3079.72,320.00 3077.77,302.66 3081.51,300.57 3082.76,294.83 3085.75,281.57 3087.65,273.15 3086.16,273.20 3083.94,273.27 3074.30,273.42 3073.07,262.30 3071.92,258.89 3070.50,228.07",,
36813617#1,427917839,2904785161,1,highway.service,"3070.50,228.07 3073.32,228.01 3085.37,227.24 3087.58,227.23 3086.66,216.09 3083.79,210.80 3077.48,211.69 3075.38,213.56 3074.62,213.57 3070.76,213.59 3067.51,213.80 3066.89,266.09 3063.79,266.18 3053.39,266.38 3037.46,266.43 3047.68,300.35",,
376421806#1,3493003994,550596870,12,highway.primary,"645.71,2608.17 580.25,2682.45 523.99,2746.30 516.31,2755.09 508.70,2763.79 507.01,2765.73 492.61,2782.39",Adlergestell,center
37770623#1,cluster_385430970_385430972,6771078565,12,highway.primary,"851.78,2369.92 838.30,2385.26 728.26,2512.66 704.19,2540.18",Adlergestell,center
37770623#3,385431076,385435021,12,highway.primary,"701.51,2543.25 680.86,2567.84 672.95,2577.25",Adlergestell,center
38159999#0,1560223636,349099686,3,highway.residential,"1494.71,624.33 1485.89,618.26 1453.83,590.75",Richard-Willstätter-Straße,
38159999#2,349099691,1560223447,3,highway.residential,"1385.92,534.17 1383.13,531.72 1314.89,471.81 1306.36,464.57 1295.98,465.76",Richard-Willstätter-Straße,
38160001,1560223462,1677246223,3,highway.residential,"1269.99,468.20 1266.94,428.35 1265.62,414.69 1264.64,404.58",Havestadtplatz,center
38507369#0,1560223734,1304505782,4,highway.unclassified,"851.67,688.73 852.35,685.55 854.14,682.48 874.22,658.33",Rutherfordstraße,
38507369#2,1292264943,1560223614,4,highway.unclassified,"880.83,650.64 883.13,647.84 902.98,623.81 908.72,616.84",Rutherfordstraße,
38915289#1,1560224480,664166104,4,highway.unclassified,"258.50,1076.53 252.80,1082.69 215.79,1123.20 169.49,1173.75 127.29,1220.05 120.34,1227.59",James-Franck-Straße,
38915290,1560225398,1652675106,11,highway.secondary,"980.90,1374.58 975.23,1381.06 958.82,1400.32 907.14,1460.43",Groß-Berliner Damm,
395077041,101373692,3656890824,11,highway.secondary,"2786.02,2709.68 2762.47,2718.03 2739.16,2727.05",Oberspreestraße,
397678483,4004564031,4004564028,1,highway.service,"656.83,1134.14 655.27,1132.74 651.03,1128.93",,
397678492,4004564033,4004564050,1,highway.service,"717.73,1135.00 710.76,1140.51 709.12,1141.80 697.04,1153.37",,
39969574#0,cluster_1976653172_21540774_294139689_552384763,261017829,12,highway.primary,"2267.83,718.57 2271.49,714.46 2276.86,708.45 2410.98,557.35",Adlergestell,center
39973916,480256886,150735936,1,highway.service,"3108.33,1775.37 3113.47,1777.15 3126.93,1781.78 3140.96,1786.62 3154.28,1791.11 3167.85,1795.70 3169.10,1796.18 3181.46,1800.35 3200.19,1806.82 3211.49,1810.60",,
39973928,480256914,480257046,1,highway.service,"3068.01,1899.39 3072.30,1900.87 3085.96,1905.58 3099.45,1910.24 3113.30,1915.03 3127.09,1919.80 3140.58,1924.46 3163.75,1932.45 3168.00,1933.93",,
39973929,480256946,1383533708,1,highway.service,"3081.65,1858.68 3085.92,1860.09 3099.80,1864.67 3113.30,1869.13 3127.19,1873.73 3140.66,1878.18 3154.56,1882.77 3172.37,1888.65 3181.64,1891.72",,
39973930,480256976,480257071,1,highway.service,"3095.29,1817.03 3099.88,1818.56 3113.18,1822.99 3127.02,1827.60 3140.94,1832.24 3154.25,1836.68 3167.88,1841.23 3178.73,1844.84 3185.82,1847.21 3196.05,1850.62",,
40089662#1,cluster_3266511059_482381122_676265561,cluster_3266530862_3266530865_3266530867_3266530868,1,highway.service,"2186.45,876.63 2177.38,870.26 2175.68,872.19",,
40089662#5,cluster_3266530862_3266530865_3266530867_3266530868,cluster_1862995689_3266530863_3266530864_3266530866_3266530869,1,highway.service,"2155.44,895.09 2149.40,901.47 2150.24,924.97",,
40089662#6,cluster_1862995689_3266530863_3266530864_3266530866_3266530869,482381078,1,highway.service,"2150.24,924.97 2139.86,936.39 2131.03,928.60 2125.10,925.95 2107.28,927.48 2094.08,926.59",,
40191605#0,cluster_105789410_593902037,289808049,11,highway.secondary,"2559.46,1126.18 2551.90,1111.88 2545.99,1098.11",Glienicker Weg,center
40191605#2,289808049,9354654608,11,highway.secondary,"2545.99,1098.11 2531.42,1068.18 2527.09,1061.40",Glienicker Weg,center
40191605#7,2015245580,9354654540,11,highway.secondary,"2460.75,966.34 2453.39,956.79 2435.15,933.11",Glienicker Weg,center
40191605#8,9354654540,cluster_1625633742_2471305126_261702842,11,highway.secondary,"2435.15,933.11 2417.96,910.77 2409.94,900.35",Glienicker Weg,center
40191607#0,cluster_101333380_1652675105_2169462573,259195611,12,highway.primary,"1649.55,1455.13 1648.74,1456.06 1638.26,1468.18 1598.92,1512.63",Adlergestell,center
40191607#3,150764500,cluster_150766897_1817224136,12,highway.primary,"1554.97,1564.35 1485.29,1644.32",Adlergestell,center
40191607#4,cluster_150766897_1817224136,158707334,12,highway.primary,"1485.29,1644.32 1452.95,1681.57 1444.27,1691.57 1428.79,1709.41",Adlergestell,center
40191607#5,158707334,1644528985,12,highway.primary,"1428.79,1709.41 1407.39,1733.70 1386.23,1757.32",Adlergestell,center
40191607#6,1644528985,1644528987,12,highway.primary,"1386.23,1757.32 1363.38,1782.62 1340.92,1808.83",Adlergestell,center
40191607#7,1644528987,cluster_1597984720_1597984743,12,highway.primary,"1340.92,1808.83 1319.66,1834.01 1297.82,1859.44 1241.12,1926.43 1235.96,1932.77",Adlergestell,center
403442277#1,4057899374,cluster_283018648_4057899371,1,highway.service,"654.48,367.45 653.15,356.59",,
403442279,4057899382,cluster_294164608_294164609_7170324903,1,highway.service,"1362.63,1187.48 1365.43,1184.94 1372.92,1178.12 1377.82,1173.08 1389.93,1161.29 1406.95,1143.98 1408.92,1141.98",,
40451057,489899272,4558907417,12,highway.primary,"217.28,3080.30 296.26,2989.48 305.36,2978.86 487.76,2766.12 505.54,2746.03 630.98,2604.27",Adlergestell,center
40636828#0,414996074,414996076,1,highway.service,"1147.14,1475.75 1150.48,1474.27 1156.39,1475.34 1173.74,1490.98 1184.46,1500.76",,
408709121#0,101340856,cluster_257742685_6751063690,3,highway.residential,"3250.85,2855.91 3242.66,2860.27 3216.36,2878.12 3178.43,2904.08",Ahornallee,
408709121#2,cluster_257742685_6751063690,1648777043,3,highway.residential,"3169.06,2909.91 3162.35,2913.00 3119.99,2918.11",Ahornallee,
408709154#0,5551188932,7181995506,4,highway.unclassified,"2573.18,1109.75 2574.91,1107.68 2578.61,1103.24 2609.83,1067.10",,
408709158,4106214530,4106214526,1,highway.service,"2978.01,2304.02 2990.19,2299.69 2998.89,2271.40",,
408709160#0,4106174757,cluster_4106214595_7473864296,1,highway.service,"2809.70,1176.05 2864.17,1062.42 2843.92,1052.73",,
408709161,4106174780,4106174746,1,highway.service,"2879.48,1236.82 2861.12,1258.76 2846.33,1276.45 2758.62,1201.75 2773.79,1183.90 2792.88,1161.41",,
408709163,4106215303,4106215316,1,highway.service,"2819.66,1359.02 2827.59,1357.20 2832.89,1355.99 2840.40,1354.27 2864.74,1372.42 2875.53,1380.46 2875.38,1386.19 2875.35,1387.15 2875.22,1392.17 2874.99,1400.47",,
408709164#0,4106215217,4106200284,1,highway.service,"2774.84,1293.22 2823.94,1334.53 2834.12,1321.93",,
408709164#2,4106215227,4106215201,1,highway.service,"2844.29,1309.79 2854.13,1298.03 2806.07,1257.03 2796.14,1268.54",,
408709165#4,261702900,261702865,1,highway.service,"2753.22,1126.87 2647.11,1035.83 2641.45,1031.09",,
408709165#5,261702865,8288731335,1,highway.service,"2641.45,1031.09 2632.15,1022.97 2613.38,1006.17",,
408709166#0,261702453,cluster_4106214595_7473864296,1,highway.service,"2867.20,982.09 2837.51,1049.66",,
408709166#1,cluster_4106214595_7473864296,7181995507,1,highway.service,"2837.51,1049.66 2828.64,1054.80 2826.92,1058.30",,
408709166#2,7181995507,7473864302,1,highway.service,"2826.92,1058.30 2816.08,1080.41 2807.93,1085.34",,
408709166#5,7181995511,7473864298,1,highway.service,"2780.76,1101.75 2773.02,1106.78 2767.16,1112.73",,
408709166#7,261702900,cluster_294146166_536398701,1,highway.service,"2753.22,1126.87 2698.95,1190.29 2680.58,1211.81 2676.77,1216.53 2674.91,1218.83",,
40985809,499495805,499496033,1,highway.service,"1499.39,804.38 1492.56,811.24 1489.45,814.38 1478.48,825.72 1462.84,837.46 1453.39,846.97 1431.38,869.10",,
40985813,499496052,499496033,1,highway.service,"1454.55,891.87 1450.47,887.88 1431.38,869.10",,
40985814#0,499496107,5831472388,1,highway.service,"1475.39,798.79 1399.89,876.07 1404.31,880.20",,
412894107#1,675706904,675708892,3,highway.residential,"901.56,2930.84 892.45,2934.28 863.16,2945.50",Hartriegelstraße,
412894107#6,10051767782,3266667725,3,highway.residential,"693.97,3006.65 689.38,3008.00 675.72,3012.13",Hartriegelstraße,
412894107#7,3266667725,7044630486,3,highway.residential,"675.72,3012.13 661.43,3016.40 633.02,3025.99 630.18,3026.95",Hartriegelstraße,
412894107#8,7044630486,3266667733,3,highway.residential,"630.18,3026.95 608.75,3031.71 565.23,3042.37",Hartriegelstraße,
412894107#9,3266667733,364782826,3,highway.residential,"565.23,3042.37 545.14,3046.98 524.66,3055.04 519.38,3060.80 514.89,3071.88 504.51,3106.37",Hartriegelstraße,
412894108,254316142,cluster_254316143_4142222243,3,highway.residential,"1485.86,2886.46 1557.36,2891.68",Silbergrasweg,
412894109,254316146,288372814,3,highway.residential,"1698.43,2996.62 1703.78,3001.55 1718.90,3024.00 1733.48,3053.88 1744.13,3077.13",Silbergrasweg,
412894115,cluster_3266752882_3266752884_4142222245,4142222247,1,highway.service,"769.63,2961.46 772.03,2967.40 774.12,2972.57 776.34,2978.06",,
412894117#1,3266752915,3266667725,1,highway.service,"672.49,3000.07 673.27,3003.01 675.72,3012.13",,
412910074,4142375155,4142375152,1,highway.service,"3095.82,2664.73 3090.13,2662.02 3080.25,2657.29 3089.85,2638.24",,
412951632,288373159,9155573138,1,highway.service,"1106.32,2975.96 1109.37,2957.33 1110.45,2948.72",Moosstraße,
412992929,736234760,2648427257,2,highway.living_street,"682.50,1346.14 676.20,1340.48 651.58,1318.41 648.27,1315.44 620.31,1291.01 615.70,1286.99",Wilhelm-Hoff-Straße,
412992935,1677246246,38919770,2,highway.living_street,"624.93,1276.99 629.46,1281.12 651.17,1300.89 656.80,1306.20 683.98,1331.86 690.00,1337.54",Wilhelm-Hoff-Straße,
41319964#1,505175396,505174669,1,highway.service,"2419.13,602.33 2409.39,593.28 2402.58,587.51",,
41319976,505175323,505175396,1,highway.service,"2346.00,653.03 2352.78,658.63 2362.89,665.71 2370.43,659.16 2419.13,602.33",,
41320348,505190281,505190288,1,highway.service,"2502.94,510.53 2493.94,515.83 2480.58,526.64 2468.44,536.71 2463.93,541.51",,
41320354#1,505190288,cluster_2471310309_505190500,1,highway.service,"2463.93,541.51 2461.28,539.61 2457.46,537.02 2449.57,531.30",,
41320579#0,4131359220,505198701,1,highway.service,"2767.06,522.87 2728.18,516.85 2716.88,585.95",,
41320579#1,505198701,505198542,1,highway.service,"2716.88,585.95 2724.11,591.74 2721.19,620.29",,
41320579#2,505198542,505198693,1,highway.service,"2721.19,620.29 2714.78,624.96 2590.91,606.49",,
41320579#3,505198693,505198134,1,highway.service,"2590.91,606.49 2583.86,607.63 2569.91,605.11 2533.64,586.08",,
41320579#4,505198134,505190288,1,highway.service,"2533.64,586.08 2516.78,577.53 2493.32,565.99 2480.23,555.31 2463.93,541.51",,
41320603,505198698,3285395198,1,highway.service,"2601.36,569.19 2605.84,555.53 2609.95,506.69",,
41321354#1,505201353,cluster_2471310308_505201364,1,highway.service,"2777.44,477.82 2775.00,474.53 2769.74,471.72 2662.56,448.98 2621.35,444.20 2588.04,444.12 2544.42,449.90 2533.13,448.93 2525.20,444.09",,
41321357#0,505209810,505210279,1,highway.service,"2810.01,624.35 2775.49,620.38 2786.57,544.42",,
41321357#1,505210279,4131359220,1,highway.service,"2786.57,544.42 2782.34,529.24 2767.06,522.87",,
41321357#2,4131359220,505201353,1,highway.service,"2767.06,522.87 2769.41,511.66 2774.25,491.03 2777.44,477.82",,
41321666,3285344561,505201353,1,highway.service,"3091.42,511.73 3076.91,501.57 3065.48,493.59 3054.55,490.43 3041.58,493.54 3014.86,507.25 2972.83,522.02 2923.86,521.91 2876.73,512.83 2837.77,500.65 2817.31,490.36 2785.32,479.32 2777.44,477.82",,
41324822#1,505209810,505210279,1,highway.service,"2810.01,624.35 2820.32,556.01 2818.46,550.80 2812.58,548.59 2786.57,544.42",,
414563788#2,294170775,cluster_1560223552_1570019826,1,highway.service,"1853.35,502.81 1892.22,534.25",,
42857205,536398821,cluster_294146166_536398701,1,highway.service,"2751.02,1208.79 2713.91,1250.80 2688.11,1229.59 2684.54,1226.71 2681.24,1224.13 2674.91,1218.83",,
42857424,3563746384,cluster_536402412_695689636_94964457,1,highway.service,"2728.00,1974.01 2711.39,1997.82 2679.58,2006.22 2666.17,2003.82 2597.24,1966.28 2589.05,1977.86 2587.24,1980.83 2586.04,1982.71",,
42984859,538382262,538382263,1,highway.service,"3037.04,2177.67 3052.46,2182.97 3066.62,2187.83 3080.42,2192.56 3093.97,2197.22 3107.80,2201.97 3121.39,2206.63 3133.87,2210.92 3139.79,2212.95",,
42984860,538382255,538382264,1,highway.service,"3041.87,2137.84 3052.23,2141.24 3065.48,2145.58 3079.46,2150.16 3093.09,2154.63 3106.54,2159.04 3120.60,2163.64 3133.79,2167.98 3147.07,2172.33 3152.29,2174.04",,
431551338,1613212073,cluster_1613212069_1613212071,11,highway.secondary,"2955.93,2643.55 2994.22,2629.99",Oberspreestraße,center
431551339,cluster_1591359101_297091889,1618722108,11,highway.secondary,"2894.08,2659.58 2898.47,2657.87 2906.03,2654.92",Oberspreestraße,center
43592786#1,550596901,550598241,1,highway.service,"588.40,2848.91 525.55,2922.23 519.83,2928.16 514.04,2930.03 429.80,2941.20 429.04,2941.28",,
43592786#2,550598241,550594649,1,highway.service,"429.04,2941.28 398.20,2944.90 391.46,2945.70 384.17,2942.57 376.82,2937.11 375.13,2935.62 371.65,2932.53 366.70,2928.14",,
43592793,550596870,550596901,1,highway.service,"492.61,2782.39 497.91,2787.62 500.87,2790.53 502.35,2791.99 557.72,2840.08 565.38,2843.99 575.37,2847.28 588.40,2848.91",,
43592814,550598232,550598241,1,highway.service,"435.59,3003.22 435.20,2994.46 432.07,2970.11 430.01,2952.71 429.04,2941.28",,
43660343#1,261634211,cluster_1560223505_2626215560,12,highway.primary,"2122.30,573.62 2020.28,472.65",Köpenicker Straße,
441521943#0,cluster_294153466_74947181,cluster_294152029_593898177,11,highway.secondary,"3064.72,1622.71 3065.24,1616.77 3064.67,1606.74 3061.67,1595.00 3059.03,1589.10 3056.61,1584.37 3053.05,1579.18",Glienicker Straße,center
443454546,4410387627,9838383582,1,highway.service,"2383.66,934.50 2375.22,942.36 2357.95,960.43 2358.81,963.88",,
443454549#0,4410387623,4410387627,1,highway.service,"2376.46,927.23 2381.29,932.10 2383.66,934.50",,
443454549#2,7676612440,9354654537,1,highway.service,"2386.65,937.53 2425.83,977.12 2438.94,965.26 2420.62,944.29",,
443454549#3,9354654537,7676612440,1,highway.service,"2420.62,944.29 2403.64,924.84 2386.65,937.53",,
443454551,4410387622,4410387615,1,highway.service,"2388.28,917.74 2387.64,910.29 2386.53,897.35 2380.41,886.60 2350.47,858.42",,
447835331#1,101373683,101373681,3,highway.residential,"2342.34,2276.20 2348.09,2281.71 2370.85,2310.61 2388.44,2343.19",Friedlander Straße,
447835331#4,5566417912,150741302,3,highway.residential,"2460.90,2542.62 2465.75,2555.96 2501.04,2650.69",Friedlander Straße,
447835331#5,150741302,31525042,3,highway.residential,"2501.04,2650.69 2551.67,2782.82 2551.93,2783.50 2552.88,2786.00 2556.16,2794.53",Friedlander Straße,
449846249,4467680973,4467680971,1,highway.service,"1168.62,1208.80 1180.16,1206.77 1189.58,1205.13 1205.38,1219.64 1201.66,1226.40 1196.81,1235.12",,
458325551,8252064185,2007005081,1,highway.service,"286.12,588.42 333.38,591.38 339.61,591.78 348.57,592.33",,
45875465,1906421953,cluster_101333380_1652675105_2169462573,10,highway.tertiary,"1710.58,1488.38 1701.63,1484.33 1673.99,1469.27 1663.55,1463.45 1661.97,1462.60 1659.56,1461.22 1656.80,1459.52 1649.55,1455.13",Dörpfeldstraße,
460217098,385435044,3598669837,12,highway.primary,"662.76,2568.36 670.82,2559.17 718.50,2504.71 801.99,2407.89",Adlergestell,center
46039050#0,492462300,cluster_1560223721_1560223744,10,highway.tertiary,"153.30,680.02 167.49,680.49 331.27,691.62 341.34,692.45",Rudower Chaussee,center
46039050#2,cluster_1560223721_1560223744,cluster_1560223745_671564302,10,highway.tertiary,"341.34,692.45 352.04,693.33 386.79,695.54 445.03,699.87 454.58,700.52",Rudower Chaussee,center
46039050#3,cluster_1560223745_671564302,cluster_1560223815_1560223847_301292612_56231397,10,highway.tertiary,"454.58,700.52 464.94,701.31 497.94,703.79 543.41,710.67 618.07,727.61 622.48,728.61 637.90,732.26",Rudower Chaussee,center
461093303#1,5950267543,cluster_4566425139_7872618948,1,highway.service,"808.53,1320.15 758.75,1274.49 752.91,1269.12",,
461514282#1,484225815,cluster_1597984594_1657707690,12,highway.primary,"1783.22,1254.62 1932.78,1083.06 1967.24,1044.69 1996.83,1012.08 2005.42,1002.31",Adlergestell,center
466699905,cluster_4614386768_778005916,4614386765,1,highway.service,"1099.83,2087.76 1102.94,2093.14 1104.95,2096.63 1116.08,2115.87 1114.62,2117.56 1090.30,2145.87 1084.98,2152.05 1067.09,2140.16 1063.75,2137.93 1058.64,2134.53",,
47765615#0,607601623,607601653,1,highway.service,"394.86,790.16 394.54,794.44 388.69,871.43",,
47765615#1,607601653,cluster_1568241632_607601659,1,highway.service,"388.69,871.43 395.04,871.94 390.62,931.30",,
47765623#0,607684229,cluster_1568241632_607601659,1,highway.service,"323.95,925.41 331.59,926.09 390.62,931.30",Schwarzschildstraße,
47765623#2,cluster_1568241632_607601659,607601672,1,highway.service,"397.02,931.72 430.39,934.47 437.04,935.03",Schwarzschildstraße,
47770431,607638014,607637982,1,highway.service,"570.89,821.05 572.47,814.18 581.59,770.35",,
47773406,cluster_1560224080_607684208,607601653,1,highway.service,"328.38,866.03 335.98,866.71 388.69,871.43",,
48298278#0,cluster_1560223505_2626215560,cluster_1560223374_1560223386,12,highway.primary,"2020.12,472.94 2008.67,466.16 1986.75,447.93 1982.87,445.16 1972.47,436.68",Köpenicker Straße,center
487193788,4797036528,505198134,1,highway.service,"2595.32,577.32 2560.92,582.64 2533.64,586.08",,
48858191#0,cluster_1560223271_94487954,21540773,12,highway.primary,"1891.36,364.36 1902.64,369.96 1905.66,371.49 1924.11,383.74 1932.61,389.37",Köpenicker Straße,center
48858192#0,cluster_1560223374_1560223386,613636559,12,highway.primary,"1972.47,436.68 1962.05,428.66 1942.03,410.69",Köpenicker Straße,center
48858193#0,cluster_1560223271_94487954,5548036904,12,highway.primary,"1886.48,374.50 1875.43,369.75 1849.57,361.23 1815.84,353.82",Ernst-Ruska-Ufer,center
48858193#2,5548036904,1560223241,12,highway.primary,"1815.84,353.82 1796.25,352.79",Ernst-Ruska-Ufer,center
495593644,4873343540,4873343539,1,highway.service,"2366.65,1807.88 2374.92,1794.60 2378.67,1788.60",,
495593646#0,4873343547,4873343546,1,highway.service,"1997.80,1029.04 2003.92,1037.74 2004.71,1038.86 2008.55,1044.32",,
507477197#1,8248230909,4969711625,1,highway.service,"499.76,2002.31 501.54,2003.81 517.96,1984.99",,
520414187,cluster_1560592914_294165589_5072357893,cluster_5072357892_9655624378,1,highway.service,"1272.18,1003.24 1278.29,1009.28 1281.77,1012.72 1347.68,1077.10 1358.83,1086.39 1362.74,1090.05 1377.35,1103.84",,
52080655#0,cluster_1652675097_1652675099,3246050935,10,highway.tertiary,"1456.94,1350.75 1448.96,1359.41 1447.07,1361.47 1446.31,1362.29 1418.79,1392.17",Wagner-Régeny-Straße,
52081075#0,cluster_38920778_671564358,1560224389,4,highway.unclassified,"1042.34,953.93 1037.45,959.30 1033.38,963.76 1002.54,997.60 970.17,1031.31",Newtonstraße,
52081075#4,1560224485,1560224635,4,highway.unclassified,"938.08,1066.06 904.23,1101.76 898.20,1108.32",Newtonstraße,
52081116#0,cluster_2648427268_663785645,664003399,3,highway.residential,"602.86,1446.29 605.62,1451.89 613.39,1458.79 629.14,1472.80 630.45,1473.97 652.89,1494.06 654.16,1495.26 656.03,1496.90 661.95,1502.11 688.36,1525.32",Konrad-Zuse-Straße,center
52081116#1,664003399,2648427270,3,highway.residential,"688.36,1525.32 693.03,1529.67 697.89,1534.06",Konrad-Zuse-Straße,center
