dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 19:02:00,h36653c1:3,"[2533.3383224568174, 2233.1789180029655]","[13.554150436063791, 52.44262575275807]",24.20732901476335,-23913522#2,-23913522#2_0,408.45,126.7,203
2022-12-04 19:02:00,h4328c1:3,"[2001.8985894747912, 1656.3912718338934]","[13.546504999260232, 52.43734611137315]",33.28289793252054,178028204#1,178028204#1_0,595.02,240.79,203
2022-12-04 19:02:00,h45057c1:3,"[2887.387293811286, 2454.4703523591143]","[13.559292687837289, 52.444678148720556]",44.17751218980584,:297101016_1,:297101016_1_0,4776.88,0.02,203
2022-12-04 19:02:00,h45070c1:5,"[1173.4340485312953, 1666.960819735671]","[13.53431885422677, 52.43729071688145]",50.09248525004548,:6366040054_5,:6366040054_5_0,1146.71,318.98,203
2022-12-04 19:02:00,h45082c1:5,"[351.0241691896388, 581.113374923064]","[13.522551418744422, 52.42738134684749]",54.87527932993594,142575699#0,142575699#0_0,199.45,355.69,203
2022-12-04 19:02:00,h45120c1:5,"[1741.2377797716767, 1527.8289072993903]","[13.542709962865295, 52.43614349165281]",21.477933917043266,187123053#2,187123053#2_0,588.31,146.25,203
2022-12-04 19:02:00,h4576c1:3,"[2993.0468944818085, 2628.173300788313]","[13.56079585369851, 52.44625821651513]",40.540715489173294,:cluster_1613212069_1613212071_7,:cluster_1613212069_1613212071_7_0,1413.82,99.18,203
2022-12-04 19:02:00,h48002c1:3,"[2177.0327574998473, 1750.9886140600777]","[13.549052518928825, 52.43822792626146]",25.84996231385421,:cluster_150756867_237252932_9,:cluster_150756867_237252932_9_0,976.7,60.5,203
2022-12-04 19:02:00,h48021c1:5,"[3094.020793034091, 2520.4003640268434]","[13.562312582968461, 52.445307679593576]",0.0,204977490#0,204977490#0_0,2878.92,29.24,203
2022-12-04 19:02:00,h50006c1:5,"[1740.3211114446465, 1323.577382144815]","[13.542757048920482, 52.43430763920708]",40.37558760243467,:261705708_3,:261705708_3_2,937.35,322.26,203
2022-12-04 19:02:00,h50122c1:3,"[385.8409154049999, 2550.6953047159463]","[13.522471247688845, 52.445088964731696]",8.012332961197801,1051728169,1051728169_0,201.57,318.32,203
2022-12-04 19:02:00,h50296c1:3,"[1308.9035257054825, 1510.0862655135736]","[13.536357722388914, 52.43590550674203]",50.539877184353784,-334308447#1,-334308447#1_0,1681.24,137.29,203
2022-12-04 19:02:00,h50300c1:3,"[385.27139066374144, 2546.509230465191]","[13.5224641301035, 52.44505123862649]",16.167074852222395,-206889085,-206889085_0,709.62,138.49,203
